time,map_coverage
1617759231.1937678,37.75
1617759236.4600062,37.75
1617759241.3650603,37.75
1617759246.664101,37.75
1617759251.8651018,37.75
1617759257.0945215,37.75
1617759262.265319,37.75
1617759267.4201858,37.75
1617759272.4464602,37.75
1617759277.3689928,37.75
1617759282.304156,37.75
1617759287.1311445,37.75
1617759292.2284837,37.75
1617759350.3923824,39.0
1617759355.4224765,40.0
1617759360.5294352,40.0
1617759365.4809785,40.0
1617759370.61905,40.0
1617759375.7326381,40.0
1617759380.7910905,40.25
1617759385.7621536,40.25
1617759390.8675473,40.25
1617759395.9912786,40.25
1617759400.998034,40.25
1617759406.0984259,41.25
1617759411.1554914,41.25
1617759416.2433398,41.25
1617759421.2915134,41.25
1617759426.2909641,41.25
1617759431.3772006,41.25
1617759436.5427077,41.25
1617759441.5948367,41.25
1617759446.765713,41.25
1617759452.086118,41.25
1617759457.3338833,41.25
1617759462.0169632,41.25
1617759466.9154744,41.25
1617759472.3883336,41.25
1617759531.341093,42.5
1617759536.4751472,43.25
1617759541.4964545,43.25
1617759546.392268,43.25
1617759551.3611012,43.25
1617759556.4936879,43.25
1617759561.4872131,43.25
1617759566.6932616,43.25
1617759571.6712208,43.25
1617759576.8038802,43.25
1617759581.9847841,43.25
1617759587.2129774,43.25
1617759592.2939274,43.25
1617759597.4257295,43.25
1617759602.6438434,43.25
1617759607.8382666,43.25
1617759612.986979,43.25
1617759618.0652416,43.25
1617759623.227713,43.25
1617759628.415051,43.25
1617759633.385061,43.25
1617759638.451945,43.25
1617759643.7122996,43.25
1617759648.8519726,43.25
1617759654.0281062,43.25
1617759710.2382689,44.75
1617759715.1880097,45.5
1617759720.2810712,45.5
1617759725.368399,45.5
1617759730.32049,45.5
1617759735.4820857,45.5
1617759740.6736016,45.5
1617759745.883158,45.5
1617759750.9806423,45.5
1617759756.198785,45.5
1617759761.432208,45.5
1617759766.5899937,45.5
1617759771.82119,45.5
1617759776.9371314,45.5
1617759782.1207993,45.5
1617759787.27943,45.5
1617759792.4357424,45.5
1617759797.6603968,45.5
1617759802.7148354,45.5
1617759807.8951862,45.5
1617759813.0715852,45.5
1617759818.1493163,45.5
1617759823.351326,45.5
1617759828.402251,45.5
1617759833.2462728,45.5
1617759890.6271431,47.5
1617759895.637755,48.25
1617759900.8333094,48.25
1617759906.236924,48.25
1617759911.2866323,48.25
1617759916.1327183,48.25
1617759920.8750885,48.25
1617759925.7008448,48.25
1617759931.0767426,48.25
1617759936.0614088,48.25
1617759941.2066977,48.25
1617759946.1517158,48.25
1617759950.924439,48.25
1617759955.8253353,48.25
1617759961.2918885,48.25
1617759966.5608015,48.25
1617759971.4063675,48.25
1617759976.1952941,48.25
1617759981.0125163,48.25
1617759986.000735,48.25
1617759991.0477414,48.25
1617759996.2975597,48.25
1617760001.5080414,48.25
1617760006.7013757,48.25
1617760011.7718399,48.25
1617760068.2365243,49.25
1617760073.2297523,49.25
1617760078.3654919,49.25
1617760083.4688544,49.25
1617760088.378555,49.25
1617760093.3086948,49.25
1617760098.2358174,49.25
1617760103.4136364,49.25
1617760108.515281,49.25
1617760113.624259,49.25
1617760118.700907,49.25
1617760123.8380702,49.25
1617760129.0319986,49.25
1617760134.238778,49.25
1617760139.4989283,49.25
1617760144.4619155,49.25
1617760149.631095,49.25
1617760154.6415172,49.25
1617760159.8214424,49.25
1617760165.1515582,49.25
1617760170.3326194,49.25
1617760175.5822484,49.25
1617760180.8006997,49.25
1617760185.7755272,49.25
1617760190.9056656,49.25
1617760246.9702284,50.24999999999999
1617760251.9696684,50.5
1617760257.1633632,50.5
1617760262.2807076,50.5
1617760267.3954184,50.5
1617760272.4330842,50.5
1617760277.58223,50.5
1617760282.9071972,50.5
1617760288.051459,50.5
1617760293.3256361,50.5
1617760298.6191278,50.5
1617760303.8417099,50.5
1617760309.180794,50.5
1617760314.4770882,50.5
1617760319.5998654,50.5
1617760324.6267304,50.5
1617760329.5848935,50.5
1617760334.8309062,50.5
1617760340.0838373,50.5
1617760345.3012657,50.5
1617760350.565185,50.5
1617760355.7751195,50.5
1617760361.0570433,50.5
1617760366.3356874,50.5
1617760371.6402156,50.5
1617760428.0260825,50.5
1617760433.1282055,51.0
1617760438.1346602,51.0
1617760443.2190876,51.0
1617760448.2872374,51.0
1617760453.3086095,51.0
1617760458.524869,51.0
1617760463.6349967,51.0
1617760468.7444296,51.0
1617760473.843767,51.0
1617760478.9316006,51.0
1617760483.9474928,51.0
1617760489.129452,51.0
1617760494.2785802,51.0
1617760499.387379,51.0
1617760504.4552715,51.0
1617760509.7374318,51.0
1617760514.9941251,51.0
1617760520.2972796,51.0
1617760525.3640938,51.0
1617760530.6773038,51.0
1617760535.8001246,51.0
1617760541.0599842,51.0
1617760546.230342,51.0
1617760551.4612978,51.0
1617760607.9557662,51.24999999999999
1617760613.0412235,51.24999999999999
1617760618.1437962,51.24999999999999
1617760623.3090172,51.24999999999999
1617760628.525968,51.24999999999999
1617760633.679517,51.24999999999999
1617760638.7656982,51.24999999999999
1617760643.7268612,51.24999999999999
1617760648.875611,51.24999999999999
1617760654.0061176,51.24999999999999
1617760659.0680335,51.24999999999999
1617760664.3128617,51.24999999999999
1617760669.4748554,51.24999999999999
1617760674.5526142,51.24999999999999
1617760679.7948997,51.24999999999999
1617760684.9881597,51.24999999999999
1617760690.081156,51.24999999999999
1617760695.2335064,51.24999999999999
1617760700.3063838,51.24999999999999
1617760705.3778641,51.24999999999999
1617760710.5197382,51.24999999999999
1617760715.5426269,51.24999999999999
1617760720.777476,51.24999999999999
1617760725.7728565,51.24999999999999
1617760730.8696315,51.24999999999999
1617760786.9778998,51.24999999999999
1617760792.1010268,52.5
1617760797.0889187,52.5
1617760802.092161,52.5
1617760807.0210183,52.5
1617760812.0107536,52.5
1617760817.123781,52.5
1617760822.1613848,52.5
1617760827.2799401,52.5
1617760832.45102,52.5
1617760837.6030576,52.5
1617760842.6972675,52.5
1617760847.8657503,52.5
1617760853.0786908,52.5
1617760858.1528535,52.5
1617760863.114849,52.5
1617760868.2926304,52.5
1617760873.4073346,52.5
1617760878.5150235,52.5
1617760883.465067,52.5
1617760888.6092277,52.5
1617760893.6991465,52.5
1617760898.864438,52.5
1617760903.9666378,52.5
1617760909.2426288,52.5
1617760965.738327,53.75
1617760970.8066876,54.0
1617760975.7079408,54.0
1617760980.7030377,54.0
1617760985.6329796,54.0
1617760990.7968562,54.0
1617760995.5012598,54.0
1617761000.1288533,54.0
1617761005.0559008,54.0
1617761010.2661855,54.0
1617761015.2749567,54.0
1617761020.0640051,54.0
1617761025.092742,54.0
1617761030.3265474,54.0
1617761035.0058823,54.0
1617761039.7174504,54.0
1617761044.4826329,54.0
1617761049.320138,54.0
1617761054.199826,54.0
1617761059.208238,54.0
1617761064.3791373,54.0
1617761069.5218384,54.0
1617761074.5834353,54.0
1617761079.7071736,54.0
1617761084.8784876,54.0
