time,map_coverage
1617764317.899641,37.5
1617764323.0206373,37.5
1617764328.158021,37.5
1617764333.255781,37.5
1617764338.3005884,37.5
1617764343.3109965,37.5
1617764348.4119942,37.5
1617764353.4621942,37.5
1617764358.6075413,37.5
1617764363.6903057,37.5
1617764368.8371072,37.5
1617764373.8756247,37.5
1617764378.9428272,37.5
1617764383.992211,37.5
1617764389.1211305,37.5
1617764394.3961952,37.5
1617764449.7340713,39.25
1617764454.8243802,39.25
1617764459.9262595,39.25
1617764464.9066381,39.25
1617764469.9616036,39.25
1617764474.909197,39.25
1617764479.9952128,39.25
1617764485.1924376,39.25
1617764490.3488424,39.25
1617764495.5264208,39.25
1617764500.6847193,39.25
1617764505.896246,39.25
1617764511.129443,39.25
1617764516.2549553,39.25
1617764521.3446133,39.25
1617764526.438432,39.25
1617764531.4553661,39.25
1617764536.2874067,39.25
1617764541.1062834,39.25
1617764545.955459,39.25
1617764550.9616277,39.25
1617764556.033757,39.25
1617764561.18218,39.25
1617764566.3887057,39.25
1617764572.5242603,39.25
1617764635.9431956,43.5
1617764641.961959,43.5
1617764647.8245509,43.5
1617764654.2754388,43.5
1617764660.6904018,43.5
1617764667.0554473,43.75
1617764673.2720544,43.75
1617764679.5393655,43.75
1617764685.7530026,43.75
1617764692.1401443,43.75
1617764698.651826,43.75
1617764704.8294415,43.75
1617764711.2034998,43.75
1617764717.4622252,43.75
1617764723.7603498,43.75
1617764730.2557855,43.75
1617764736.6127543,43.75
1617764742.767814,43.75
1617764748.4788418,43.75
1617764754.8962247,43.75
1617764761.342615,43.75
1617764767.8689148,43.75
1617764773.989133,43.75
1617764779.9942987,43.75
1617764786.2776427,43.75
1617764851.1713727,46.75
1617764857.3414197,47.75
1617764863.6147594,47.75
1617764869.766375,47.75
1617764876.2658172,47.75
1617764882.6901004,47.75
1617764888.9396262,47.75
1617764895.1895518,47.75
1617764901.4003847,47.75
1617764907.6673806,47.75
1617764913.8383257,47.75
1617764920.1805832,47.75
1617764926.6403532,47.75
1617764933.197267,47.75
1617764939.6908195,47.75
1617764946.107072,47.75
1617764952.2239022,47.75
1617764958.7157342,47.75
1617764965.1924047,47.75
1617764971.3926492,47.75
1617764977.7816741,47.75
1617764984.0551193,47.75
1617764990.3333392,47.75
1617764996.6872725,47.75
1617765003.0021982,47.75
1617765067.658804,47.75
1617765073.685942,48.75
1617765079.8862193,48.75
1617765086.2242024,48.75
1617765092.287799,48.75
1617765098.669356,48.75
1617765105.1602023,48.75
1617765111.3148334,48.75
1617765117.7775528,48.75
1617765124.239173,48.75
1617765130.5406308,48.75
1617765136.9398506,48.75
1617765143.0104933,48.75
1617765149.3015206,48.75
1617765155.7552075,48.75
1617765162.0014462,48.75
1617765168.3803346,48.75
1617765174.7382116,49.25
1617765181.0085285,49.25
1617765187.0717046,49.25
1617765193.397694,49.25
1617765199.729631,49.25
1617765206.0685492,49.25
1617765212.5525732,49.25
1617765219.1002657,49.25
1617765284.260249,51.0
1617765290.637344,52.25
1617765296.624921,52.25
1617765302.7083197,52.25
1617765308.9235387,52.25
1617765315.073768,52.25
1617765321.2560074,52.25
1617765327.1877525,52.25
1617765333.4065,52.25
1617765339.6510408,52.25
1617765346.0522761,52.25
1617765352.5467007,52.25
1617765359.0014932,52.25
1617765365.503447,52.25
1617765371.9145644,52.25
1617765378.3383644,52.25
1617765384.678329,52.25
1617765390.5067008,52.25
1617765396.565957,52.25
1617765402.9597676,52.25
1617765409.2808776,52.25
1617765415.3531942,52.25
1617765421.5854218,52.25
1617765427.9430282,52.25
1617765434.0318503,52.25
1617765499.4257731,52.75
1617765505.3765635,52.75
1617765511.4543474,52.75
1617765517.3712685,52.75
1617765523.3642836,52.75
1617765529.8939493,52.75
1617765536.3700066,52.75
1617765542.6422732,52.75
1617765549.1502736,52.75
1617765555.4084427,52.75
1617765561.652363,52.75
1617765567.9455311,52.75
1617765574.3058076,52.75
1617765580.6964831,52.75
1617765587.0029428,52.75
1617765593.0894566,52.75
1617765599.2774673,52.75
1617765605.3096094,52.75
1617765611.6349525,52.75
1617765617.7292752,52.75
1617765624.142058,52.75
1617765630.3314283,52.75
1617765636.560127,52.75
1617765643.0160596,55.00000000000001
1617765649.5742428,55.25
1617765715.1141648,55.50000000000001
1617765721.3454227,56.25
1617765727.4241729,56.25
1617765733.7230117,56.25
1617765739.3190618,56.25
1617765744.3682697,56.25
1617765749.3639286,56.25
1617765754.545046,56.25
1617765759.712831,56.25
1617765764.8790965,56.25
1617765770.052234,56.25
1617765775.2505152,56.25
1617765780.5306983,56.25
1617765785.7894688,56.25
1617765791.064716,56.25
1617765796.3300028,56.25
1617765801.3198519,56.25
1617765806.5353456,56.25
1617765811.6460896,56.25
1617765816.9686658,56.25
1617765821.9386787,56.25
1617765826.8231165,56.25
1617765832.4449158,56.25
1617765838.899998,56.25
1617765845.2528784,56.25
1617765909.7156098,56.75
1617765916.1503396,57.49999999999999
1617765922.5235047,57.49999999999999
1617765928.7082202,57.49999999999999
1617765935.1666007,57.49999999999999
1617765941.3105187,57.49999999999999
1617765947.321519,57.49999999999999
1617765953.543357,57.49999999999999
1617765959.8927407,57.49999999999999
1617765966.3333366,57.49999999999999
1617765972.7150512,57.49999999999999
1617765979.1489692,57.49999999999999
1617765985.476496,57.49999999999999
1617765991.8771951,57.49999999999999
1617765998.2222314,57.49999999999999
1617766004.5017834,57.49999999999999
1617766010.6429272,57.49999999999999
1617766016.4468386,57.49999999999999
1617766022.7108939,57.49999999999999
1617766029.007571,57.49999999999999
1617766035.422322,57.49999999999999
1617766041.679458,57.49999999999999
1617766047.991371,57.49999999999999
1617766054.2778714,57.49999999999999
1617766060.7288592,57.49999999999999
