time,map_coverage
1617748549.8581393,55.75
1617748554.9771097,55.75
1617748560.013462,55.75
1617748565.0827494,55.75
1617748570.1637917,55.75
1617748575.4137619,55.75
1617748580.603756,55.75
1617748585.7283323,55.75
1617748590.8498662,55.75
1617748595.9801476,55.75
1617748601.2038815,55.75
1617748606.3491528,55.75
1617748611.5525415,55.75
1617748616.713253,55.75
1617748621.9339504,55.75
1617748627.0847764,55.75
1617748632.4088562,55.75
1617748637.524777,55.75
1617748642.6237223,55.75
1617748647.7126977,55.75
1617748652.828163,55.75
1617748657.8047209,55.75
1617748713.417183,55.75
1617748718.4045687,56.00000000000001
1617748723.3849137,56.00000000000001
1617748728.399772,56.00000000000001
1617748733.5755723,56.00000000000001
1617748738.6822553,56.00000000000001
1617748743.8613586,56.00000000000001
1617748748.9463737,56.00000000000001
1617748754.0052094,56.00000000000001
1617748759.0150402,56.00000000000001
1617748764.456427,56.00000000000001
1617748769.5041056,56.00000000000001
1617748775.0450501,56.00000000000001
1617748780.2754688,56.00000000000001
1617748785.2264366,56.00000000000001
1617748790.5147622,56.00000000000001
1617748795.5833902,56.00000000000001
1617748800.8154106,56.00000000000001
1617748806.0262618,56.00000000000001
1617748811.2146885,56.00000000000001
1617748816.4407434,56.00000000000001
1617748821.6989477,56.00000000000001
1617748826.9373963,56.00000000000001
1617748832.1614525,56.00000000000001
1617748837.4049275,56.00000000000001
1617748896.2081523,56.75
1617748901.000684,56.75
1617748906.213888,56.75
1617748911.0799809,56.75
1617748915.8757896,56.75
1617748920.5951495,56.75
1617748925.801441,56.75
1617748930.8359113,56.75
1617748935.9013047,56.75
1617748941.2982006,56.75
1617748946.3639147,56.75
1617748951.290153,56.75
1617748956.527734,56.75
1617748961.7394125,56.75
1617748966.880221,56.75
1617748972.1202495,56.75
1617748977.3343472,56.75
1617748982.4274883,56.75
1617748987.5319371,56.75
1617748992.4530604,56.75
1617748997.5647016,56.75
1617749002.6031263,56.75
1617749007.5974817,56.75
1617749012.7471924,56.75
1617749017.8172567,56.75
1617749071.9070787,56.75
1617749077.1003044,56.75
1617749082.1859002,56.75
1617749087.2267945,56.75
1617749092.2496448,56.75
1617749097.2552514,56.75
1617749102.4262583,56.75
1617749107.5344455,56.75
1617749112.6374297,56.75
1617749117.7958918,56.75
1617749122.8056748,56.75
1617749127.7869468,56.75
1617749133.0217369,56.75
1617749138.1732984,56.75
1617749143.3386831,56.75
1617749148.5182183,56.75
1617749153.5226252,56.75
1617749158.5259302,56.75
1617749163.6997488,56.75
1617749168.9779358,56.75
1617749174.0150018,56.75
1617749178.8267386,56.75
1617749183.845548,56.75
1617749188.948074,56.75
1617749194.05637,56.75
1617749249.1160886,56.99999999999999
1617749253.9229093,57.25
1617749258.9146862,57.25
1617749263.6969602,57.25
1617749268.6683588,57.25
1617749273.8489566,57.25
1617749278.879161,57.25
1617749283.794571,57.25
1617749288.8693845,57.25
1617749293.9696827,57.25
1617749299.0672693,57.25
1617749304.276527,57.25
1617749309.6182878,57.25
1617749314.7157161,57.25
1617749319.9715025,57.25
1617749325.2883976,57.25
1617749330.5100358,57.25
1617749335.6053307,57.25
1617749340.6742032,57.25
1617749345.7757523,57.25
1617749350.78115,57.25
1617749355.9787405,57.25
1617749361.1719856,57.25
1617749365.9898798,57.25
1617749371.1404088,57.25
1617749427.9995565,57.25
1617749432.6664665,57.25
1617749437.4682443,57.25
1617749442.7110934,57.25
1617749447.982805,57.25
1617749453.0054317,57.25
1617749458.1489289,57.25
1617749463.1773548,57.25
1617749468.2882771,57.25
1617749473.4985013,57.25
1617749478.598766,57.25
1617749483.9231424,57.25
1617749489.0693076,57.25
1617749494.337438,57.25
1617749499.603653,57.25
1617749504.8420682,57.25
1617749509.9194593,57.25
1617749516.0863922,57.25
1617749521.4693232,57.25
1617749526.648476,57.25
1617749531.7272346,57.25
1617749536.8136518,57.25
1617749541.9746594,57.25
1617749547.2956645,57.25
1617749552.4933922,57.25
1617749609.0498965,57.25
1617749614.1488345,58.75
1617749619.3359118,58.75
1617749624.5603294,58.75
1617749629.8547802,58.75
1617749635.1371107,58.75
1617749640.2872498,58.75
1617749645.5600367,58.75
1617749650.8499331,58.75
1617749656.0158074,58.75
1617749661.0502021,58.75
1617749666.1151319,58.75
1617749671.28469,58.75
1617749676.3118615,58.75
1617749681.3664925,58.75
1617749686.4370816,58.75
1617749691.5841157,58.75
1617749696.8436205,58.75
1617749701.9494684,58.75
1617749707.1459858,58.75
1617749712.3520803,58.75
1617749717.5651765,58.75
1617749722.727626,58.75
1617749727.845454,58.75
1617749733.1370115,58.75
1617749788.8242283,59.0
1617749793.9577434,59.0
1617749799.100208,59.0
1617749804.1563003,59.0
1617749809.2597415,59.0
1617749814.2969794,59.0
1617749819.2335052,59.0
1617749824.468773,59.0
1617749829.6735752,59.0
1617749834.8352845,59.0
1617749839.9465675,59.0
1617749844.9391766,59.0
1617749849.9887342,59.0
1617749855.0940402,59.0
1617749860.1567023,59.0
1617749865.2450614,59.0
1617749870.356816,59.0
1617749875.5852234,59.0
1617749880.5899966,59.0
1617749885.5136204,59.0
1617749890.448353,59.0
1617749895.5590389,59.0
1617749900.885781,59.25
1617749906.2139192,59.25
1617749911.230617,59.25
